TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,timestamp
442183999.0,0.16639655828475952,0.0003120005130767822,0.15700115263462067,0.15895594656467438,21.908044815063477,21.97933578491211,22.39,nan,23.119998931884766,nan,-104.0,-106.0,1668050614.50302
442283811.0,0.15900881588459015,0.00035212934017181396,0.1590174287557602,0.15895594656467438,21.81224822998047,21.881694793701172,22.06,nan,23.059999465942383,nan,-101.0,-103.0,1668050614.602832
442383833.0,0.1676543951034546,0.00037525594234466553,0.16005182266235352,0.15895594656467438,21.719188690185547,21.78449249267578,22.51,nan,22.989999771118164,nan,-97.0,-99.0,1668050614.702854
442483755.0,0.1613830029964447,0.00036941468715667725,0.15951277315616608,0.15895594656467438,21.630212783813477,21.689847946166992,22.22,nan,22.85999870300293,nan,-92.0,-96.0,1668050614.802776
442583931.0,0.17121732234954834,0.0004661828279495239,0.16668358445167542,0.15895594656467438,21.54669189453125,21.59734535217285,22.080000000000002,nan,22.779998779296875,nan,-85.0,-91.0,1668050614.902952
442683856.0,0.15321248769760132,0.0005565285682678223,0.15940727293491364,0.15895594656467438,21.466880798339844,21.510231018066406,22.080000000000002,nan,22.579999923706055,nan,-84.0,-87.0,1668050615.002877
442784014.0,0.1581735908985138,0.0007577389478683472,0.1591380536556244,0.15895594656467438,21.385568618774414,21.4278507232666,21.87,nan,22.40999984741211,nan,-87.0,-89.0,1668050615.103035
442884134.0,0.14702747762203217,0.0007988661527633667,0.15093399584293365,0.15895594656467438,21.300270080566406,21.34295654296875,21.42,nan,22.28999900817871,nan,-92.0,-88.0,1668050615.203155
442983777.0,0.17632073163986206,0.001047775149345398,0.16009686887264252,0.15895594656467438,21.211286544799805,21.25458335876465,21.77,nan,22.18000030517578,nan,-92.0,-92.0,1668050615.302798
443083887.0,0.1684885323047638,0.0009541362524032593,0.16504770517349243,0.15895594656467438,21.124685287475586,21.1627254486084,21.52,nan,22.09000015258789,nan,-88.0,-91.0,1668050615.402908
443183799.0,0.16785824298858643,0.0008736103773117065,0.1659262776374817,0.15895594656467438,21.042448043823242,21.072336196899414,21.78,nan,22.0,nan,-83.0,-88.0,1668050615.50282
443283879.0,0.15514378249645233,0.0007618814706802368,0.16144075989723206,0.15895594656467438,20.962541580200195,20.98552894592285,21.41,nan,21.85999870300293,nan,-82.0,-85.0,1668050615.6029
443383815.0,0.15244390070438385,0.0006163120269775391,0.15799112617969513,0.15895594656467438,20.88190460205078,20.902576446533203,21.16,nan,21.809999465942383,nan,-83.0,-84.0,1668050615.702836
443483834.0,0.1540554314851761,0.0005113333463668823,0.155555859208107,0.15895594656467438,20.79852294921875,20.822561264038086,21.01,nan,21.670000076293945,nan,-87.0,-84.0,1668050615.802855
443583849.0,0.1573825478553772,0.0003635585308074951,0.1599576324224472,0.15895594656467438,20.714988708496094,20.744335174560547,20.67,nan,21.600000381469727,nan,-85.0,-84.0,1668050615.90287
443683923.0,0.1552116572856903,0.0002422034740447998,0.1567034274339676,0.15895594656467438,20.632665634155273,20.668100357055664,21.400000000000002,nan,21.510000228881836,nan,-85.0,-83.0,1668050616.002944
443783832.0,0.15417736768722534,0.0001907944679260254,0.15441058576107025,0.15895594656467438,20.551179885864258,20.596302032470703,20.580000000000002,nan,21.420000076293945,nan,-85.0,-81.0,1668050616.102853
443883819.0,0.15794096887111664,0.00017634034156799316,0.15628696978092194,0.15895594656467438,20.471105575561523,20.52210235595703,20.62,nan,21.31999969482422,nan,-84.0,-82.0,1668050616.20284
443983892.0,0.15063834190368652,0.00016054511070251465,0.1535661667585373,0.15895594656467438,20.391286849975586,20.449817657470703,20.97,nan,21.219999313354492,nan,-85.0,-81.0,1668050616.302913
444083767.0,0.15764351189136505,0.00021699070930480957,0.1552543342113495,0.15895594656467438,20.311826705932617,20.374095916748047,20.75,nan,21.170000076293945,nan,-85.0,-82.0,1668050616.402788
444183879.0,0.1497073471546173,0.0002353191375732422,0.15486398339271545,0.15895594656467438,20.23206329345703,20.294174194335938,20.59,nan,21.059999465942383,nan,-85.0,-82.0,1668050616.5029
444283933.0,0.15441015362739563,0.0003001391887664795,0.15437482297420502,0.15895594656467438,20.1530704498291,20.217531204223633,20.55,nan,21.020000457763672,nan,-85.0,-82.0,1668050616.602954
444383934.0,0.14823868870735168,0.0003459751605987549,0.15267029404640198,0.15895594656467438,20.074464797973633,20.14400291442871,20.400000000000002,nan,21.0,nan,-85.0,-81.0,1668050616.702955
444483792.0,0.15153691172599792,0.0003725886344909668,0.1504671424627304,0.15895594656467438,19.993820190429688,20.06865882873535,20.78,nan,20.959999084472656,nan,-90.0,-84.0,1668050616.802813
444583946.0,0.15035180747509003,0.00040639936923980713,0.14788079261779785,0.15895594656467438,19.90839958190918,19.99020004272461,20.01,nan,20.84000015258789,nan,-96.0,-88.0,1668050616.902967
444683815.0,0.15939410030841827,0.0004734545946121216,0.15179304778575897,0.15895594656467438,19.818098068237305,19.9050350189209,19.93,nan,20.649999618530273,nan,-99.0,-94.0,1668050617.002836
444783872.0,0.15218007564544678,0.0004026144742965698,0.15615789592266083,0.15895594656467438,19.727697372436523,19.81621551513672,20.17,nan,20.559999465942383,nan,-99.0,-97.0,1668050617.1028929
444883929.0,0.1596507877111435,0.00041522085666656494,0.15182451903820038,0.15895594656467438,19.63712501525879,19.72486686706543,19.54,nan,20.439998626708984,nan,-100.0,-96.0,1668050617.20295
444984001.0,0.15176202356815338,0.0003796517848968506,0.15426819026470184,0.15895594656467438,19.544435501098633,19.630062103271484,19.87,nan,20.35999870300293,nan,-102.0,-99.0,1668050617.303022
445083897.0,0.16702519357204437,0.0003504753112792969,0.15562286972999573,0.15895594656467438,19.450578689575195,19.53226089477539,20.14,nan,20.270000457763672,nan,-101.0,-102.0,1668050617.402918
445183845.0,0.16193312406539917,0.00028990209102630615,0.1599147617816925,0.15895594656467438,19.358625411987305,19.42998695373535,19.67,nan,20.18000030517578,nan,-97.0,-101.0,1668050617.502866
445283887.0,0.15396857261657715,0.00023280084133148193,0.15889020264148712,0.15895594656467438,19.269298553466797,19.33068084716797,19.78,nan,20.10999870300293,nan,-94.0,-97.0,1668050617.602908
445383784.0,0.16849160194396973,0.00023321807384490967,0.16166116297245026,0.15895594656467438,19.182584762573242,19.236207962036133,19.47,nan,20.020000457763672,nan,-90.0,-94.0,1668050617.702805
445483935.0,0.16052654385566711,0.0002496093511581421,0.16534729301929474,0.15895594656467438,19.099525451660156,19.143335342407227,18.98,nan,19.93000030517578,nan,-85.0,-92.0,1668050617.802956
445583911.0,0.1619894653558731,0.00031657516956329346,0.16264666616916656,0.15895594656467438,19.01974868774414,19.054227828979492,19.43,19.80341339111328,19.829999923706055,nan,-82.0,-88.0,1668050617.902932
445683811.0,0.14945067465305328,0.00035703182220458984,0.1577066332101822,0.15895594656467438,18.940645217895508,18.96942710876465,19.04,19.724340438842773,19.770000457763672,nan,-82.0,-86.0,1668050618.002832
445783900.0,0.16226878762245178,0.0004900246858596802,0.15857042372226715,0.15895594656467438,18.861347198486328,18.884380340576172,18.98,19.645151138305664,19.65999984741211,nan,-81.0,-82.0,1668050618.102921
445883816.0,0.17577801644802094,0.0006609261035919189,0.1667126566171646,0.15895594656467438,18.782045364379883,18.799606323242188,18.89,19.566205978393555,19.56999969482422,nan,-81.0,-89.0,1668050618.202837
445983866.0,0.15854668617248535,0.001059025526046753,0.16717307269573212,0.15895594656467438,18.703384399414062,18.714204788208008,18.55,19.491865158081055,19.439998626708984,nan,-78.0,-86.0,1668050618.302887
446083787.0,0.1803887039422989,0.0022819191217422485,0.17001844942569733,0.15895594656467438,18.627391815185547,18.631610870361328,18.59,19.41851043701172,19.25,nan,-74.0,-81.0,1668050618.402808
446183837.0,0.13984794914722443,0.0029830336570739746,0.1594090610742569,0.15895594656467438,18.554046630859375,18.557050704956055,19.17,19.347152709960938,18.989999771118164,nan,-73.0,-72.0,1668050618.502858
446283880.0,0.1433735191822052,0.0036929547786712646,0.15130823850631714,0.15895594656467438,18.481765747070312,18.487672805786133,18.17,19.273788452148438,18.829999923706055,nan,-73.0,-66.0,1668050618.602901
446384043.0,0.1429261416196823,0.003621414303779602,0.15037299692630768,0.15895594656467438,18.407285690307617,18.41411018371582,18.85,19.192216873168945,18.739999771118164,nan,-77.0,-66.0,1668050618.703064
446483821.0,0.14317017793655396,0.002937883138656616,0.143202543258667,0.15895594656467438,18.328353881835938,18.344276428222656,18.43,19.108867645263672,18.8799991607666,nan,-82.0,-69.0,1668050618.802842
446583841.0,0.14736242592334747,0.0020713061094284058,0.1481143683195114,0.15895594656467438,18.246641159057617,18.273527145385742,18.29,19.026371002197266,18.94999885559082,nan,-84.0,-71.0,1668050618.902862
446683892.0,0.15132081508636475,0.0010462552309036255,0.14678291976451874,0.15895594656467438,18.16522216796875,18.20147705078125,18.330000000000002,18.946752548217773,19.229999542236328,nan,-84.0,-71.0,1668050619.002913
446783819.0,0.1638977974653244,0.0004252493381500244,0.15297752618789673,0.15895594656467438,18.084836959838867,18.125089645385742,18.580000000000002,18.865535736083984,19.149999618530273,nan,-84.0,-78.0,1668050619.10284
446883894.0,0.15345598757266998,0.00022852420806884766,0.15535183250904083,0.15895594656467438,18.00296401977539,18.042678833007812,18.45,18.783153533935547,19.139999389648438,nan,-86.0,-84.0,1668050619.202915
446983812.0,0.1623871922492981,0.00029543042182922363,0.1585235297679901,0.15895594656467438,17.92032241821289,17.95899772644043,17.990000000000002,18.700830459594727,18.979999542236328,nan,-86.0,-87.0,1668050619.302833
447084061.0,0.1657109558582306,0.00025516748428344727,0.162163645029068,0.15895594656467438,17.837549209594727,17.87125015258789,18.19,18.617612838745117,18.84000015258789,nan,-85.0,-89.0,1668050619.403082
447183907.0,0.1492951363325119,0.00015391409397125244,0.1573723405599594,0.15895594656467438,17.75543975830078,17.783863067626953,17.59,18.53560447692871,18.69999885559082,nan,-85.0,-89.0,1668050619.502928
447283957.0,0.15940015017986298,9.135901927947998e-05,0.16101311147212982,0.15895594656467438,17.67327117919922,17.696378707885742,18.080000000000002,18.45378875732422,18.579999923706055,nan,-84.0,-89.0,1668050619.602978
447383894.0,0.1582486629486084,5.0202012062072754e-05,0.15791134536266327,0.15895594656467438,17.59149932861328,17.609607696533203,17.71,18.373003005981445,18.489999771118164,nan,-83.0,-86.0,1668050619.702915
447483796.0,0.1605156660079956,3.993511199951172e-05,0.1607038527727127,0.15895594656467438,17.51093864440918,17.523521423339844,17.6,18.293373107910156,18.389999389648438,nan,-80.0,-87.0,1668050619.8028169
447583929.0,0.1551157534122467,5.0887465476989746e-05,0.157769575715065,0.15895594656467438,17.431371688842773,17.440189361572266,17.59,18.213998794555664,18.309999465942383,nan,-80.0,-84.0,1668050619.90295
447683805.0,0.16339845955371857,8.052587509155273e-05,0.15856122970581055,0.15895594656467438,17.35210418701172,17.35945701599121,17.63,18.135955810546875,18.209999084472656,nan,-79.0,-82.0,1668050620.002826
447783878.0,0.16243426501750946,8.55475664138794e-05,0.16051074862480164,0.15895594656467438,17.27450942993164,17.2828369140625,17.42,18.06106948852539,18.10999870300293,nan,-76.0,-79.0,1668050620.102899
447883862.0,0.15655185282230377,6.993114948272705e-05,0.15926754474639893,0.15895594656467438,17.199522018432617,17.207931518554688,17.330000000000002,17.98697280883789,18.059999465942383,nan,-74.0,-78.0,1668050620.202883
447983859.0,0.15961897373199463,6.549060344696045e-05,0.15651392936706543,0.15895594656467438,17.12554931640625,17.13550567626953,17.04,17.912939071655273,17.989999771118164,nan,-74.0,-74.0,1668050620.30288
448083814.0,0.15756142139434814,7.215142250061035e-05,0.15766185522079468,0.15895594656467438,17.05167579650879,17.063798904418945,17.82,17.83915901184082,17.940000534057617,nan,-75.0,-75.0,1668050620.402835
448183889.0,0.14963048696517944,7.317960262298584e-05,0.15585358440876007,0.15895594656467438,16.97780990600586,16.992755889892578,16.79,17.765371322631836,17.84000015258789,nan,-75.0,-75.0,1668050620.50291
448283884.0,0.15776963531970978,6.742775440216064e-05,0.15420664846897125,0.15895594656467438,16.902917861938477,16.92343521118164,16.64,17.690248489379883,17.760000228881836,nan,-77.0,-74.0,1668050620.602905
448383782.0,0.15350137650966644,6.380677223205566e-05,0.1548873484134674,0.15895594656467438,16.827848434448242,16.856693267822266,16.77,17.61500358581543,17.690000534057617,nan,-77.0,-75.0,1668050620.702803
448484010.0,0.15422558784484863,5.27501106262207e-05,0.15447653830051422,0.15895594656467438,16.752954483032227,16.788583755493164,16.62,17.540414810180664,17.639999389648438,nan,-78.0,-75.0,1668050620.803031
448583813.0,0.1609135866165161,3.184378147125244e-05,0.1546870619058609,0.15895594656467438,16.6785945892334,16.720462799072266,16.71,17.466381072998047,17.59000015258789,nan,-78.0,-75.0,1668050620.902834
448683917.0,0.15090931951999664,1.9371509552001953e-05,0.15386830270290375,0.15895594656467438,16.60464859008789,16.649738311767578,16.9,17.392230987548828,17.489999771118164,nan,-78.0,-74.0,1668050621.002938
448783827.0,0.157931387424469,2.2798776626586914e-06,0.15323324501514435,0.15895594656467438,16.529922485351562,16.57677459716797,16.36,17.317407608032227,17.459999084472656,nan,-79.0,-77.0,1668050621.102848
448883896.0,0.1561158299446106,3.7103891372680664e-06,0.15429967641830444,0.15895594656467438,16.454938888549805,16.50153350830078,16.61,17.242582321166992,17.389999389648438,nan,-79.0,-77.0,1668050621.202917
448983772.0,0.15603716671466827,1.0251998901367188e-05,0.1547745019197464,0.15895594656467438,16.380104064941406,16.425138473510742,15.9,17.16805076599121,17.28999900817871,nan,-79.0,-76.0,1668050621.302793
449083960.0,0.15636543929576874,1.558661460876465e-05,0.1551603227853775,0.15895594656467438,16.305587768554688,16.347198486328125,16.23,17.09327507019043,17.209999084472656,nan,-78.0,-77.0,1668050621.402981
449184095.0,0.1575733721256256,3.102421760559082e-05,0.15626370906829834,0.15895594656467438,16.230772018432617,16.26938247680664,16.02,17.01820182800293,17.15999984741211,nan,-78.0,-78.0,1668050621.503116
449283812.0,0.1574271321296692,4.6506524085998535e-05,0.15577055513858795,0.15895594656467438,16.1562557220459,16.18810272216797,15.91,16.943851470947266,17.059999465942383,nan,-77.0,-78.0,1668050621.602833
449383948.0,0.1623370349407196,6.602704524993896e-05,0.1592789590358734,0.15895594656467438,16.082395553588867,16.105453491210938,15.85,16.8736515045166,16.959999084472656,nan,-75.0,-78.0,1668050621.702969
449483815.0,0.15836045145988464,9.992718696594238e-05,0.16244764626026154,0.15895594656467438,16.011226654052734,16.022783279418945,15.950000000000001,16.804975509643555,16.829999923706055,nan,-71.0,-75.0,1668050621.802836
449583897.0,0.15914024412631989,0.00014491379261016846,0.1589549034833908,0.15895594656467438,15.942117691040039,15.941673278808594,15.370000000000001,16.736541748046875,16.779998779296875,nan,-68.0,-70.0,1668050621.902918
449683814.0,0.16272754967212677,0.00019544363021850586,0.15814073383808136,0.15895594656467438,15.873054504394531,15.861560821533203,15.74,16.667011260986328,16.690000534057617,nan,-68.0,-70.0,1668050622.002835
449783903.0,0.15086804330348969,0.00020250678062438965,0.15719425678253174,0.15895594656467438,15.803491592407227,15.780735969543457,15.64,16.59772491455078,16.619998931884766,nan,-67.0,-68.0,1668050622.1029239
449883819.0,0.16329030692577362,0.00021864473819732666,0.15775534510612488,0.15895594656467438,15.733926773071289,15.7029390335083,15.280000000000001,16.5284366607666,16.520000457763672,nan,-66.0,-66.0,1668050622.20284
449983977.0,0.16089186072349548,0.0002030879259109497,0.15860958397388458,0.15895594656467438,15.664643287658691,15.628803253173828,15.08,16.459882736206055,16.420000076293945,nan,-65.0,-66.0,1668050622.302998
450083919.0,0.1595676988363266,0.000194549560546875,0.1592831015586853,0.15895594656467438,15.596765518188477,15.558222770690918,15.4,16.392669677734375,16.299999237060547,nan,-63.0,-64.0,1668050622.40294
450183848.0,0.15692313015460968,0.0001550912857055664,0.1570737659931183,0.15895594656467438,15.529677391052246,15.489479064941406,15.27,16.325214385986328,16.229999542236328,nan,-63.0,-63.0,1668050622.502869
450283923.0,0.15044403076171875,0.00012336671352386475,0.1524966061115265,0.15895594656467438,15.4619722366333,15.421513557434082,14.88,16.25580596923828,16.1299991607666,nan,-64.0,-61.0,1668050622.602944
450383792.0,0.1523943990468979,9.050965309143066e-05,0.15140949189662933,0.15895594656467438,15.392093658447266,15.357061386108398,14.74,16.1850528717041,16.059999465942383,nan,-67.0,-63.0,1668050622.702813
450483880.0,0.14987356960773468,5.8650970458984375e-05,0.15146005153656006,0.15895594656467438,15.321429252624512,15.290118217468262,14.41,16.11418342590332,16.010000228881836,nan,-67.0,-64.0,1668050622.802901
450583988.0,0.14584212005138397,4.0277838706970215e-05,0.14954175055027008,0.15895594656467438,15.249922752380371,15.218990325927734,14.36,16.0403995513916,15.9399995803833,nan,-69.0,-63.0,1668050622.903009
450683888.0,0.1492420732975006,3.0294060707092285e-05,0.14740155637264252,0.15895594656467438,15.175975799560547,15.145400047302246,14.49,15.965399742126465,15.859999656677246,nan,-71.0,-65.0,1668050623.002909
450783793.0,0.14724695682525635,1.856684684753418e-05,0.14995504915714264,0.15895594656467438,15.100384712219238,15.065482139587402,14.32,15.888813018798828,15.809999465942383,nan,-72.0,-66.0,1668050623.102814
450883948.0,0.14461573958396912,1.9758939743041992e-05,0.14848938584327698,0.15895594656467438,15.02304458618164,14.985163688659668,14.32,15.809916496276855,15.739999771118164,nan,-74.0,-69.0,1668050623.202969
450983904.0,0.15024499595165253,2.0965933799743652e-05,0.14665019512176514,0.15895594656467438,14.943110466003418,14.909070014953613,14.02,15.728227615356445,15.6899995803833,nan,-77.0,-71.0,1668050623.3029249
451083797.0,0.1467679738998413,2.1666288375854492e-05,0.14842401444911957,0.15895594656467438,14.86113166809082,14.828967094421387,14.030000000000001,15.645561218261719,15.639999389648438,nan,-79.0,-75.0,1668050623.402818
451183931.0,0.1550867259502411,2.580881118774414e-05,0.15008823573589325,0.15895594656467438,14.778133392333984,14.74665641784668,14.27,15.562406539916992,15.639999389648438,nan,-79.0,-76.0,1668050623.502952
451283917.0,0.1472199559211731,3.217160701751709e-05,0.1508978009223938,0.15895594656467438,14.695054054260254,14.664132118225098,13.73,15.479130744934082,15.559999465942383,nan,-80.0,-78.0,1668050623.602938
451383832.0,0.15691378712654114,3.871321678161621e-05,0.1529388129711151,0.15895594656467438,14.612524032592773,14.585251808166504,13.63,15.398905754089355,15.489999771118164,nan,-78.0,-78.0,1668050623.702853
451483741.0,0.15722565352916718,6.225705146789551e-05,0.15475867688655853,0.15895594656467438,14.532536506652832,14.506168365478516,13.38,15.32115650177002,15.40999984741211,nan,-75.0,-76.0,1668050623.802762
451583920.0,0.15960639715194702,8.207559585571289e-05,0.1579350382089615,0.15895594656467438,14.456435203552246,14.429322242736816,13.74,15.250893592834473,15.359999656677246,nan,-70.0,-75.0,1668050623.902941
451683794.0,0.1638517677783966,0.00011241436004638672,0.16163897514343262,0.15895594656467438,14.385929107666016,14.350849151611328,13.620000000000001,15.189428329467773,15.279999732971191,nan,-63.0,-71.0,1668050624.002815
451783894.0,0.15950703620910645,0.0001301020383834839,0.16129980981349945,0.15895594656467438,14.321490287780762,14.271885871887207,13.77,15.13088321685791,15.199999809265137,nan,-57.0,-64.0,1668050624.102915
451883879.0,0.1562713235616684,0.00013662874698638916,0.15938889980316162,0.15895594656467438,14.261409759521484,14.200779914855957,13.450000000000001,15.074047088623047,15.09999942779541,nan,-52.0,-58.0,1668050624.2029
451983773.0,0.15586401522159576,0.00014989078044891357,0.1544131487607956,0.15895594656467438,14.202866554260254,14.136463165283203,13.17,15.0164794921875,15.029999732971191,nan,-51.0,-55.0,1668050624.302794
452083904.0,0.15304754674434662,0.00014352798461914062,0.15696752071380615,0.15895594656467438,14.145386695861816,14.077303886413574,13.46,14.960375785827637,14.979999542236328,nan,-49.0,-52.0,1668050624.402925
452183768.0,0.15091705322265625,0.00014141201972961426,0.15266269445419312,0.15895594656467438,14.089140892028809,14.023590087890625,12.91,14.904516220092773,14.949999809265137,nan,-49.0,-49.0,1668050624.502789
452283903.0,0.15095926821231842,0.00014044344425201416,0.1527264565229416,0.15895594656467438,14.032905578613281,13.970303535461426,13.05,14.84841251373291,14.880000114440918,nan,-49.0,-49.0,1668050624.6029239
452384007.0,0.1441374570131302,0.00012493133544921875,0.1496560424566269,0.15895594656467438,13.9764404296875,13.919744491577148,13.200000000000001,14.790355682373047,14.829999923706055,nan,-51.0,-48.0,1668050624.703028
452483931.0,0.1489243507385254,0.0001320093870162964,0.146378293633461,0.15895594656467438,13.917839050292969,13.865859031677246,12.71,14.728466033935547,14.779999732971191,nan,-55.0,-47.0,1668050624.802952
452583863.0,0.13870278000831604,0.0001252293586730957,0.1435316652059555,0.15895594656467438,13.855320930480957,13.808513641357422,13.32,14.65475082397461,14.779999732971191,nan,-60.0,-52.0,1668050624.902884
452684011.0,0.13536414504051208,0.00015059113502502441,0.1400991529226303,0.15895594656467438,13.787339210510254,13.747023582458496,12.75,14.558412551879883,14.699999809265137,nan,-67.0,-56.0,1668050625.003032
452783880.0,0.1305098831653595,0.00018745660781860352,0.1349269300699234,0.15895594656467438,13.711407661437988,13.67785358428955,13.16,14.444453239440918,14.589999198913574,nan,-77.0,-63.0,1668050625.102901
452883817.0,0.13319750130176544,0.00023721158504486084,0.13104327023029327,0.15895594656467438,13.625121116638184,13.602290153503418,12.66,14.330062866210938,14.569999694824219,nan,-89.0,-72.0,1668050625.202838
452983940.0,0.15166805684566498,0.0003007352352142334,0.14031580090522766,0.15895594656467438,13.530160903930664,13.516160011291504,12.780000000000001,14.228900909423828,14.489999771118164,nan,-94.0,-83.0,1668050625.3029609
453083842.0,0.15207712352275848,0.00044983625411987305,0.14912043511867523,0.15895594656467438,13.434814453125,13.423351287841797,12.68,14.145307540893555,14.469999313354492,nan,-93.0,-88.0,1668050625.402863
453184008.0,0.16114792227745056,0.0010432004928588867,0.15467846393585205,0.15895594656467438,13.342652320861816,13.327853202819824,12.71,14.07079029083252,14.319999694824219,nan,-88.0,-91.0,1668050625.5030289
453283791.0,0.1610221117734909,0.0023630261421203613,0.16300126910209656,0.15895594656467438,13.256185531616211,13.23168659210205,13.35,14.001811027526855,14.15999984741211,nan,-80.0,-90.0,1668050625.602812
453383903.0,0.16682328283786774,0.004543393850326538,0.17206111550331116,0.15895594656467438,13.177717208862305,13.137706756591797,12.290000000000001,13.939506530761719,13.9399995803833,nan,-70.0,-84.0,1668050625.702924
453483839.0,0.15672777593135834,0.005801111459732056,0.17158126831054688,0.15895594656467438,13.107263565063477,13.049934387207031,12.73,13.879155158996582,13.710000038146973,nan,-61.0,-77.0,1668050625.80286
453583946.0,0.1513339877128601,0.006067708134651184,0.1666756272315979,0.15895594656467438,13.042248725891113,12.973845481872559,12.42,13.816850662231445,13.59999942779541,nan,-56.0,-68.0,1668050625.902967
453683855.0,0.1580234169960022,0.0060721635818481445,0.1639440506696701,0.15895594656467438,12.979336738586426,12.905837059020996,12.200000000000001,13.754056930541992,13.619999885559082,nan,-55.0,-63.0,1668050626.002876
453783895.0,0.15892274677753448,0.004964917898178101,0.1592516303062439,0.15895594656467438,12.916394233703613,12.844983100891113,12.27,13.69088363647461,13.619999885559082,nan,-55.0,-60.0,1668050626.102916
453883851.0,0.14844651520252228,0.0032446682453155518,0.1552533358335495,0.15895594656467438,12.853490829467773,12.788917541503906,12.22,13.62728500366211,13.619999885559082,nan,-56.0,-58.0,1668050626.202872
453983813.0,0.13904601335525513,0.001917615532875061,0.14945505559444427,0.15895594656467438,12.789192199707031,12.7402925491333,12.450000000000001,13.560932159423828,13.679999351501465,nan,-60.0,-56.0,1668050626.302834
454083832.0,0.14465586841106415,0.001191362738609314,0.14397761225700378,0.15895594656467438,12.721776008605957,12.689715385437012,12.61,13.489824295043945,13.630000114440918,nan,-66.0,-58.0,1668050626.402853
454183833.0,0.1449645757675171,0.0006043612957000732,0.14404422044754028,0.15895594656467438,12.650226593017578,12.63683795928955,12.4,13.41384220123291,13.609999656677246,nan,-72.0,-62.0,1668050626.5028539
454283836.0,0.13478073477745056,0.00013561546802520752,0.14058983325958252,0.15895594656467438,12.57426643371582,12.57750129699707,12.57,13.33189868927002,13.630000114440918,nan,-78.0,-68.0,1668050626.6028569
454383850.0,0.1383274793624878,0.0001779794692993164,0.13837376236915588,0.15895594656467438,12.49361801147461,12.514870643615723,13.22,13.24813461303711,13.549999237060547,nan,-84.0,-73.0,1668050626.702871
454484140.0,0.15080684423446655,0.000528186559677124,0.14447098970413208,0.15895594656467438,12.4099760055542,12.44514274597168,12.44,13.164247512817383,13.449999809265137,nan,-87.0,-77.0,1668050626.803161
454584033.0,0.1460450142621994,0.0007525980472564697,0.14825208485126495,0.15895594656467438,12.327266693115234,12.369917869567871,12.88,13.088027000427246,13.399999618530273,nan,-85.0,-81.0,1668050626.903054
454683842.0,0.15689602494239807,0.0008537322282791138,0.15616323053836823,0.15895594656467438,12.248579025268555,12.294807434082031,12.55,13.016254425048828,13.369999885559082,nan,-80.0,-80.0,1668050627.002863
454784068.0,0.1439773142337799,0.0004930198192596436,0.14546969532966614,0.15895594656467438,12.17115592956543,12.218292236328125,12.58,12.936918258666992,13.369999885559082,nan,-83.0,-79.0,1668050627.103089
454883762.0,0.15873825550079346,0.00021767616271972656,0.15302684903144836,0.15895594656467438,12.09158706665039,12.140560150146484,12.42,12.8574800491333,13.299999237060547,nan,-84.0,-86.0,1668050627.2027829
454983901.0,0.15473642945289612,2.4273991584777832e-05,0.15489321947097778,0.15895594656467438,12.012210845947266,12.06005573272705,12.23,12.778759956359863,13.1899995803833,nan,-83.0,-87.0,1668050627.302922
455083798.0,0.15644365549087524,7.043778896331787e-05,0.1546982079744339,0.15895594656467438,11.933183670043945,11.97961139678955,12.4,12.70082950592041,13.09000015258789,nan,-83.0,-87.0,1668050627.402819
455183970.0,0.1632554829120636,0.0002492070198059082,0.15832510590553284,0.15895594656467438,11.855145454406738,11.898205757141113,12.040000000000001,12.625097274780273,12.949999809265137,nan,-81.0,-88.0,1668050627.502991
455283846.0,0.15488120913505554,0.00041766464710235596,0.15804579854011536,0.15895594656467438,11.779480934143066,11.819253921508789,12.09,12.551117897033691,12.859999656677246,nan,-78.0,-84.0,1668050627.602867
455384078.0,0.1694902926683426,0.0005427002906799316,0.16028226912021637,0.15895594656467438,11.706448554992676,11.743982315063477,11.63,12.48317813873291,12.75,nan,-74.0,-83.0,1668050627.703099
455483834.0,0.16092520952224731,0.0004966109991073608,0.16300150752067566,0.15895594656467438,11.637446403503418,11.668501853942871,11.51,12.418851852416992,12.630000114440918,nan,-69.0,-78.0,1668050627.802855
455583816.0,0.16444702446460724,0.0003664344549179077,0.16177402436733246,0.15895594656467438,11.572610855102539,11.595178604125977,11.33,12.357523918151855,12.569999694824219,nan,-65.0,-73.0,1668050627.902837
455683878.0,0.14830069243907928,0.00019694864749908447,0.15984150767326355,0.15895594656467438,11.51132583618164,11.525825500488281,11.08,12.298437118530273,12.5,nan,-61.0,-67.0,1668050628.002899
455783787.0,0.15572069585323334,0.00014434754848480225,0.15531127154827118,0.15895594656467438,11.450738906860352,11.460058212280273,10.89,12.237353324890137,12.449999809265137,nan,-61.0,-65.0,1668050628.102808
455883888.0,0.1532556265592575,0.00010864436626434326,0.1542692333459854,0.15895594656467438,11.389494895935059,11.395499229431152,11.24,12.174560546875,12.389999389648438,nan,-62.0,-63.0,1668050628.202909
455983871.0,0.14739425480365753,7.255375385284424e-05,0.15209761261940002,0.15895594656467438,11.326661109924316,11.332056999206543,10.98,12.111577033996582,12.25999927520752,nan,-63.0,-63.0,1668050628.302892
